persona,Am the life of the party.,Feel little concern for others.,Am always prepared.,Get stressed out easily.,Have a rich vocabulary.,Don't talk a lot.,Am interested in people.,Leave my belongings around.,Am relaxed most of the time.,Have difficulty understanding abstract ideas.,Feel comfortable around people.,Insult people.,Pay attention to details.,Worry about things.,Have a vivid imagination.,Keep in the background.,Sympathize with others' feelings.,Make a mess of things.,Seldom feel blue.,Am not interested in abstract ideas.,Start conversations.,Am not interested in other people's problems.,Get chores done right away.,Am easily disturbed.,Have excellent ideas.,Have little to say.,Have a soft heart.,Often forget to put things back in their proper place.,Get upset easily.,Do not have a good imagination.,Talk to a lot of different people at parties.,Am not really interested in others.,Like order.,Change my mood a lot.,Am quick to understand things.,Don't like to draw attention to myself.,Take time out for others.,Shirk my duties.,Have frequent mood swings.,Use difficult words.,Don't mind being the center of attention.,Feel others' emotions.,Follow a schedule.,Get irritated easily.,Spend time reflecting on things.,Am quiet around strangers.,Make people feel at ease.,Am exacting in my work.,Often feel blue.,Am full of ideas.
"closed to experience, highly unconscientious, introverted, agreeable and neurotic",disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly disagree,disagree,strongly agree,disagree,strongly agree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,agree,strongly agree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,agree,disagree,strongly agree,disagree,strongly agree,disagree,disagree,strongly agree,disagree
"closed to experience, slightly unconscientious, introverted, agreeable and neurotic",disagree,disagree,disagree,strongly agree,agree,agree,disagree,disagree,disagree,disagree,disagree,strongly disagree,disagree,strongly agree,disagree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,agree,agree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,agree,agree,disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, highly introverted, agreeable and neurotic",disagree,disagree,disagree,strongly agree,neither agree nor disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly disagree,disagree,strongly agree,disagree,strongly agree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,agree,strongly agree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, slightly introverted, agreeable and neurotic",disagree,disagree,disagree,strongly agree,agree,agree,disagree,disagree,disagree,disagree,disagree,strongly disagree,disagree,strongly agree,disagree,agree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,agree,strongly agree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, introverted, highly agreeable and neurotic",disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly disagree,disagree,strongly agree,disagree,agree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,agree,strongly agree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,agree,disagree,strongly agree,disagree,disagree,agree,disagree,strongly agree,disagree,strongly agree,disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, introverted, slightly agreeable and neurotic",disagree,strongly disagree,disagree,strongly agree,agree,agree,disagree,disagree,disagree,disagree,disagree,strongly disagree,disagree,strongly agree,disagree,agree,disagree,disagree,disagree,strongly disagree,disagree,agree,disagree,strongly agree,disagree,agree,disagree,strongly agree,strongly agree,disagree,disagree,strongly disagree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, introverted, agreeable and highly neurotic",disagree,disagree,disagree,strongly agree,neither agree nor disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly disagree,disagree,strongly agree,disagree,agree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,strongly agree,disagree,agree,agree,strongly agree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,agree,agree,disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, introverted, agreeable and slightly neurotic",disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly disagree,disagree,strongly agree,disagree,agree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,strongly agree,disagree,agree,agree,agree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,agree,disagree,disagree,disagree,disagree,agree,disagree,agree,disagree,disagree,strongly agree,disagree
"highly closed to experience, unconscientious, introverted, agreeable and emotionally stable",disagree,disagree,disagree,disagree,neither agree nor disagree,agree,disagree,disagree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,agree,agree,disagree,agree,strongly disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,strongly agree,disagree,disagree,neither agree nor disagree,disagree
"slightly closed to experience, unconscientious, introverted, agreeable and emotionally stable",disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,agree,agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,neither agree nor disagree,disagree
"closed to experience, highly unconscientious, introverted, agreeable and emotionally stable",disagree,disagree,disagree,disagree,neither agree nor disagree,agree,disagree,disagree,strongly agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,agree,agree,disagree,agree,strongly disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,neither agree nor disagree,disagree
"closed to experience, slightly unconscientious, introverted, agreeable and emotionally stable",disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,agree,agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,disagree,disagree
"closed to experience, unconscientious, highly introverted, agreeable and emotionally stable",disagree,disagree,disagree,disagree,neither agree nor disagree,agree,disagree,disagree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,agree,agree,disagree,agree,strongly disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,neither agree nor disagree,disagree
"closed to experience, unconscientious, slightly introverted, agreeable and emotionally stable",disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,agree,agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree
"closed to experience, unconscientious, introverted, highly agreeable and emotionally stable",disagree,disagree,disagree,disagree,neither agree nor disagree,agree,disagree,disagree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,agree,agree,disagree,agree,strongly disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,disagree
"closed to experience, unconscientious, introverted, slightly agreeable and emotionally stable",disagree,agree,disagree,disagree,neither agree nor disagree,agree,disagree,disagree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,strongly disagree,disagree,agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree
"closed to experience, unconscientious, introverted, agreeable and highly emotionally stable",disagree,disagree,disagree,disagree,neither agree nor disagree,agree,disagree,disagree,strongly agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,agree,agree,disagree,strongly agree,strongly disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree
"closed to experience, unconscientious, introverted, agreeable and slightly emotionally stable",disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,agree,agree,disagree,agree,strongly disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,disagree,disagree
"highly closed to experience, unconscientious, introverted, antagonistic and neurotic",disagree,strongly agree,disagree,strongly agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,disagree,strongly agree,disagree
"slightly closed to experience, unconscientious, introverted, antagonistic and neurotic",disagree,agree,disagree,strongly agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,agree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,agree,agree,disagree,disagree,strongly agree,disagree
"closed to experience, highly unconscientious, introverted, antagonistic and neurotic",disagree,strongly agree,disagree,strongly agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,disagree,disagree,strongly agree,strongly agree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,agree,disagree,strongly disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,disagree,strongly agree,disagree
"closed to experience, slightly unconscientious, introverted, antagonistic and neurotic",disagree,agree,disagree,strongly agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,agree,disagree,strongly agree,disagree,disagree,disagree,agree,strongly agree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, highly introverted, antagonistic and neurotic",disagree,strongly agree,disagree,strongly agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, slightly introverted, antagonistic and neurotic",disagree,strongly agree,disagree,strongly agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,disagree,disagree,strongly agree,strongly agree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, introverted, highly antagonistic and neurotic",disagree,strongly agree,disagree,strongly agree,agree,agree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,agree,disagree,strongly disagree,strongly agree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, introverted, slightly antagonistic and neurotic",disagree,agree,disagree,strongly agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,agree,disagree,strongly agree,strongly agree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, introverted, antagonistic and highly neurotic",disagree,strongly agree,disagree,strongly agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,agree,disagree,strongly agree,strongly agree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, introverted, antagonistic and slightly neurotic",disagree,strongly agree,disagree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,disagree,disagree,strongly disagree,disagree,strongly agree,disagree,agree,disagree,agree,disagree,agree,agree,disagree,disagree,strongly agree,disagree,agree,disagree,agree,disagree,disagree,agree,disagree,disagree,disagree,disagree,agree,disagree,agree,disagree,disagree,agree,disagree
"highly closed to experience, unconscientious, introverted, antagonistic and emotionally stable",disagree,strongly agree,disagree,disagree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,neither agree nor disagree,disagree
"slightly closed to experience, unconscientious, introverted, antagonistic and emotionally stable",disagree,agree,disagree,disagree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,disagree,disagree
"closed to experience, highly unconscientious, introverted, antagonistic and emotionally stable",disagree,strongly agree,disagree,disagree,neither agree nor disagree,agree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,disagree,strongly disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,neither agree nor disagree,disagree
"closed to experience, slightly unconscientious, introverted, antagonistic and emotionally stable",disagree,agree,disagree,disagree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree
"closed to experience, unconscientious, highly introverted, antagonistic and emotionally stable",disagree,strongly agree,disagree,disagree,agree,agree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree
"closed to experience, unconscientious, slightly introverted, antagonistic and emotionally stable",disagree,strongly agree,disagree,disagree,agree,agree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree
"closed to experience, unconscientious, introverted, highly antagonistic and emotionally stable",disagree,strongly agree,disagree,disagree,agree,agree,disagree,disagree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree
"closed to experience, unconscientious, introverted, slightly antagonistic and emotionally stable",disagree,strongly agree,disagree,disagree,agree,agree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree
"closed to experience, unconscientious, introverted, antagonistic and highly emotionally stable",disagree,strongly agree,disagree,disagree,agree,agree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree
"closed to experience, unconscientious, introverted, antagonistic and slightly emotionally stable",disagree,strongly agree,disagree,disagree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,strongly disagree,disagree,strongly agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,agree,disagree,disagree,disagree,disagree
