persona,Am the life of the party.,Feel little concern for others.,Am always prepared.,Get stressed out easily.,Have a rich vocabulary.,Don't talk a lot.,Am interested in people.,Leave my belongings around.,Am relaxed most of the time.,Have difficulty understanding abstract ideas.,Feel comfortable around people.,Insult people.,Pay attention to details.,Worry about things.,Have a vivid imagination.,Keep in the background.,Sympathize with others' feelings.,Make a mess of things.,Seldom feel blue.,Am not interested in abstract ideas.,Start conversations.,Am not interested in other people's problems.,Get chores done right away.,Am easily disturbed.,Have excellent ideas.,Have little to say.,Have a soft heart.,Often forget to put things back in their proper place.,Get upset easily.,Do not have a good imagination.,Talk to a lot of different people at parties.,Am not really interested in others.,Like order.,Change my mood a lot.,Am quick to understand things.,Don't like to draw attention to myself.,Take time out for others.,Shirk my duties.,Have frequent mood swings.,Use difficult words.,Don't mind being the center of attention.,Feel others' emotions.,Follow a schedule.,Get irritated easily.,Spend time reflecting on things.,Am quiet around strangers.,Make people feel at ease.,Am exacting in my work.,Often feel blue.,Am full of ideas.
"open to experience, unconscientious, slightly extroverted, antagonistic and neurotic",agree,strongly agree,disagree,strongly agree,agree,disagree,agree,strongly agree,disagree,strongly disagree,neither agree nor disagree,strongly agree,disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,disagree,disagree,strongly agree,agree,disagree,strongly agree,agree,disagree,disagree,strongly agree,strongly agree,strongly disagree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,strongly agree,strongly agree,strongly agree,agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,strongly agree
"open to experience, unconscientious, extroverted, highly antagonistic and neurotic","statement: 'am the life of the party.'. 
strongly agree",strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,disagree,strongly agree,agree,strongly disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,disagree,strongly disagree,strongly agree,agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,agree,disagree,disagree,strongly disagree,strongly agree,strongly agree
"open to experience, unconscientious, extroverted, slightly antagonistic and neurotic",strongly agree,agree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,disagree,"statement: 'feel comfortable around people.'. 
strongly agree",agree,disagree,strongly agree,strongly agree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,strongly agree,disagree,disagree,strongly agree,agree,strongly disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,disagree,strongly agree,agree,strongly disagree,disagree,agree,strongly agree,agree,strongly agree,agree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,strongly agree
"open to experience, unconscientious, extroverted, antagonistic and highly neurotic",strongly agree,strongly agree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,disagree,strongly agree,strongly agree,disagree,strongly agree,strongly agree,strongly disagree,disagree,strongly agree,strongly disagree,disagree,strongly agree,disagree,disagree,strongly agree,strongly agree,strongly disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,disagree,disagree,strongly agree,neither agree nor disagree,strongly disagree,disagree,strongly agree,strongly agree,agree,strongly agree,disagree,strongly disagree,strongly agree,strongly agree,disagree,disagree,disagree,strongly agree,strongly agree
"open to experience, unconscientious, extroverted, antagonistic and slightly neurotic",strongly agree,agree,disagree,disagree,strongly agree,strongly disagree,agree,strongly agree,disagree,disagree,"statement: 'feel comfortable around people.'.  
strongly agree",strongly agree,disagree,agree,strongly agree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,strongly agree,agree,disagree,agree,strongly agree,strongly disagree,disagree,strongly agree,agree,disagree,strongly agree,disagree,disagree,agree,agree,strongly disagree,strongly disagree,strongly agree,agree,agree,strongly agree,disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,strongly agree
"highly open to experience, unconscientious, extroverted, antagonistic and emotionally stable",strongly agree,strongly agree,disagree,"statement: 'get stressed out easily.'. 
strongly disagree",strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,"statement: 'pay attention to details.'.  
disagree",disagree,strongly agree,strongly disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,agree,disagree,strongly disagree,strongly agree,disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,disagree,strongly disagree,disagree,agree,strongly disagree,disagree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,disagree,disagree,disagree,strongly disagree,disagree,disagree,strongly disagree,strongly agree
"slightly open to experience, unconscientious, extroverted, antagonistic and emotionally stable",strongly agree,strongly agree,disagree,strongly disagree,agree,strongly disagree,agree,strongly agree,agree,disagree,strongly agree,strongly agree,disagree,disagree,agree,strongly disagree,disagree,strongly agree,strongly agree,disagree,strongly agree,agree,disagree,strongly disagree,agree,strongly disagree,disagree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,disagree,agree,strongly disagree,disagree,strongly agree,disagree,agree,strongly agree,disagree,disagree,disagree,disagree,strongly disagree,disagree,disagree,disagree,agree
"open to experience, highly unconscientious, extroverted, antagonistic and emotionally stable",strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,agree,disagree,disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,disagree,agree,strongly disagree,strongly disagree,strongly agree,disagree,strongly agree,strongly agree,disagree,strongly disagree,disagree,strongly disagree,strongly disagree,disagree,disagree,strongly disagree,strongly agree
"open to experience, slightly unconscientious, extroverted, antagonistic and emotionally stable",strongly agree,agree,disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,agree,strongly agree,strongly disagree,"statement: 'feel comfortable around people.'. 
strongly agree",strongly agree,disagree,disagree,strongly agree,strongly disagree,disagree,agree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,agree,strongly disagree,strongly disagree,strongly agree,disagree,disagree,disagree,strongly agree,strongly disagree,disagree,agree,disagree,strongly agree,strongly agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,disagree,disagree,strongly agree
"open to experience, unconscientious, highly extroverted, antagonistic and emotionally stable",strongly agree,strongly agree,disagree,"statement: 'get stressed out easily.'. 
strongly disagree",strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,"statement: 'feel comfortable around people.'. 
strongly agree",strongly agree,disagree,disagree,strongly agree,strongly disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree,disagree,agree,strongly disagree,disagree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,strongly disagree,disagree,disagree,strongly disagree,disagree,disagree,strongly disagree,strongly agree
"open to experience, unconscientious, slightly extroverted, antagonistic and emotionally stable",disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,disagree,agree,strongly agree,strongly agree,strongly disagree,agree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,strongly agree,disagree,strongly disagree,agree,disagree,disagree,disagree,strongly agree,disagree,disagree,strongly agree,disagree,strongly agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,"statement: 'am full of ideas.'. 
strongly agree"
"open to experience, unconscientious, extroverted, highly antagonistic and emotionally stable",strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,strongly disagree,strongly agree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,strongly agree,agree,disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,disagree,agree,strongly agree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly disagree,disagree,disagree,disagree,strongly agree
"open to experience, unconscientious, extroverted, slightly antagonistic and emotionally stable",strongly agree,disagree,disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,agree,disagree,disagree,strongly agree,disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,disagree,disagree,disagree,strongly agree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,strongly agree,disagree,disagree,strongly disagree,agree,strongly disagree,disagree,agree,strongly disagree,agree,strongly agree,disagree,disagree,disagree,disagree,disagree,neither agree nor disagree,disagree,disagree,strongly agree
"open to experience, unconscientious, extroverted, antagonistic and highly emotionally stable",strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,"statement: 'worry about things.'. 
strongly disagree",strongly agree,strongly disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,agree,disagree,strongly disagree,strongly agree,strongly disagree,disagree,agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,strongly disagree,disagree,disagree,disagree,disagree,disagree,strongly disagree,strongly agree
"open to experience, unconscientious, extroverted, antagonistic and slightly emotionally stable",strongly agree,strongly agree,strongly disagree,disagree,strongly agree,strongly disagree,agree,strongly agree,disagree,strongly disagree,strongly agree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,strongly agree,agree,strongly disagree,strongly agree,agree,disagree,disagree,strongly agree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,strongly agree,disagree,strongly disagree,disagree,agree,strongly disagree,disagree,strongly agree,disagree,strongly agree,strongly agree,disagree,disagree,agree,disagree,disagree,"statement: 'make people feel at ease.'  
disagree",disagree,disagree,strongly agree
"highly open to experience, unconscientious, introverted, agreeable and neurotic",disagree,disagree,disagree,strongly agree,strongly agree,agree,disagree,strongly agree,strongly disagree,strongly disagree,disagree,strongly disagree,disagree,strongly agree,"statement: 'have a vivid imagination.'. 
strongly agree",strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,disagree,disagree,disagree,strongly agree,neither agree nor disagree,agree,strongly agree,strongly agree,strongly agree,strongly disagree,disagree,disagree,disagree,strongly agree,neither agree nor disagree,strongly agree,agree,strongly agree,strongly agree,agree,strongly disagree,strongly agree,disagree,strongly agree,strongly agree,strongly agree,agree,disagree,strongly agree,strongly agree
