persona,Am the life of the party.,Feel little concern for others.,Am always prepared.,Get stressed out easily.,Have a rich vocabulary.,Don't talk a lot.,Am interested in people.,Leave my belongings around.,Am relaxed most of the time.,Have difficulty understanding abstract ideas.,Feel comfortable around people.,Insult people.,Pay attention to details.,Worry about things.,Have a vivid imagination.,Keep in the background.,Sympathize with others' feelings.,Make a mess of things.,Seldom feel blue.,Am not interested in abstract ideas.,Start conversations.,Am not interested in other people's problems.,Get chores done right away.,Am easily disturbed.,Have excellent ideas.,Have little to say.,Have a soft heart.,Often forget to put things back in their proper place.,Get upset easily.,Do not have a good imagination.,Talk to a lot of different people at parties.,Am not really interested in others.,Like order.,Change my mood a lot.,Am quick to understand things.,Don't like to draw attention to myself.,Take time out for others.,Shirk my duties.,Have frequent mood swings.,Use difficult words.,Don't mind being the center of attention.,Feel others' emotions.,Follow a schedule.,Get irritated easily.,Spend time reflecting on things.,Am quiet around strangers.,Make people feel at ease.,Am exacting in my work.,Often feel blue.,Am full of ideas.
"cares slightly about the well-being of others, cares strongly about reciprocity or fairness, cares slightly about loyalty to your group, is not concerned with respecting hierarchies or authority figures and is not concerned with moral purity or spiritual elevation",neither agree nor disagree,disagree,disagree,neither agree nor disagree,agree,disagree,agree,disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,agree,disagree,neither agree nor disagree,disagree,agree,disagree,disagree,disagree,agree,disagree,agree,disagree,disagree,disagree,agree,disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,agree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,agree,neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,agree,neither agree nor disagree,neither agree nor disagree,agree
"cares slightly about the well-being of others, cares strongly about reciprocity or fairness, is not concerned with loyalty to your group, cares strongly about respecting hierarchies or authority figures and cares strongly about moral purity or spiritual elevation",disagree,disagree,neither agree nor disagree,neither agree nor disagree,agree,disagree,disagree,disagree,disagree,neither agree nor disagree,neither agree nor disagree,strongly disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,disagree,disagree,neither agree nor disagree,disagree,disagree,disagree,disagree,disagree,neither agree nor disagree,disagree,strongly agree,disagree,neither agree nor disagree,neither agree nor disagree,disagree,strongly disagree,disagree,neither agree nor disagree,disagree,disagree,neither agree nor disagree,disagree,agree,neither agree nor disagree,neither agree nor disagree,agree,neither agree nor disagree,agree
"cares slightly about the well-being of others, cares strongly about reciprocity or fairness, is not concerned with loyalty to your group, cares strongly about respecting hierarchies or authority figures and cares slightly about moral purity or spiritual elevation",disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,neither agree nor disagree,neither agree nor disagree,strongly disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,agree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,disagree,disagree,neither agree nor disagree,disagree,disagree,disagree,disagree,disagree,neither agree nor disagree,disagree,agree,disagree,neither agree nor disagree,neither agree nor disagree,disagree,strongly disagree,disagree,disagree,disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,disagree,agree,neither agree nor disagree,agree
"cares slightly about the well-being of others, cares strongly about reciprocity or fairness, is not concerned with loyalty to your group, cares strongly about respecting hierarchies or authority figures and is not concerned with moral purity or spiritual elevation",disagree,disagree,neither agree nor disagree,neither agree nor disagree,agree,disagree,disagree,disagree,disagree,neither agree nor disagree,neither agree nor disagree,strongly disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,disagree,neither agree nor disagree,neither agree nor disagree,disagree,disagree,disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,disagree,strongly agree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,disagree,strongly disagree,disagree,neither agree nor disagree,disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,agree,neither agree nor disagree,agree
"cares slightly about the well-being of others, cares strongly about reciprocity or fairness, is not concerned with loyalty to your group, cares slightly about respecting hierarchies or authority figures and cares strongly about moral purity or spiritual elevation",disagree,disagree,neither agree nor disagree,disagree,agree,disagree,disagree,disagree,disagree,neither agree nor disagree,neither agree nor disagree,strongly disagree,agree,disagree,neither agree nor disagree,disagree,disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,disagree,disagree,neither agree nor disagree,disagree,disagree,disagree,disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,agree,strongly disagree,disagree,disagree,disagree,disagree,neither agree nor disagree,disagree,agree,neither agree nor disagree,disagree,strongly agree,disagree,agree
"cares slightly about the well-being of others, cares strongly about reciprocity or fairness, is not concerned with loyalty to your group, cares slightly about respecting hierarchies or authority figures and cares slightly about moral purity or spiritual elevation",disagree,disagree,neither agree nor disagree,disagree,agree,disagree,agree,disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,strongly disagree,agree,disagree,neither agree nor disagree,disagree,agree,disagree,neither agree nor disagree,disagree,agree,disagree,disagree,disagree,neither agree nor disagree,disagree,agree,disagree,disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,agree,strongly disagree,disagree,disagree,neither agree nor disagree,agree,neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,disagree,disagree,disagree,agree
"cares slightly about the well-being of others, cares strongly about reciprocity or fairness, is not concerned with loyalty to your group, cares slightly about respecting hierarchies or authority figures and is not concerned with moral purity or spiritual elevation",neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,agree,disagree,agree,disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,strongly disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,agree,disagree,neither agree nor disagree,disagree,agree,disagree,disagree,disagree,neither agree nor disagree,disagree,agree,disagree,disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,agree,strongly disagree,disagree,disagree,neither agree nor disagree,agree,neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,agree
"cares slightly about the well-being of others, cares strongly about reciprocity or fairness, is not concerned with loyalty to your group, is not concerned with respecting hierarchies or authority figures and cares strongly about moral purity or spiritual elevation",neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,agree,disagree,disagree,disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,strongly disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,disagree,disagree,neither agree nor disagree,disagree,disagree,disagree,disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,agree,strongly disagree,disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,agree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,agree
"cares slightly about the well-being of others, cares strongly about reciprocity or fairness, is not concerned with loyalty to your group, is not concerned with respecting hierarchies or authority figures and cares slightly about moral purity or spiritual elevation",neither agree nor disagree,disagree,neither agree nor disagree,disagree,agree,disagree,agree,disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,strongly disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,agree,disagree,neither agree nor disagree,disagree,agree,disagree,disagree,disagree,neither agree nor disagree,disagree,agree,disagree,disagree,disagree,agree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,agree,disagree,disagree,disagree,neither agree nor disagree,agree,neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,agree,disagree,disagree,agree
"cares slightly about the well-being of others, cares strongly about reciprocity or fairness, is not concerned with loyalty to your group, is not concerned with respecting hierarchies or authority figures and is not concerned with moral purity or spiritual elevation",neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,agree,disagree,disagree,disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,agree,disagree,neither agree nor disagree,disagree,agree,disagree,disagree,neither agree nor disagree,neither agree nor disagree,disagree,disagree,neither agree nor disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,agree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,disagree,neither agree nor disagree,neither agree nor disagree,agree
